id_site,no_spec,lon,lat,MAT,MAP,HYP,LOP
200554,17,33.98,2.41,23.8,977,2.118,1.176
194948,16,31.19,5.55,27.2,957,2.25,1.125
90089,17,20.88,-6.9,24.6,1567,1.529,0.941
75963,16,38.54,-14.99,22.9,1172,2.125,1.312
194933,26,24.42,5.55,24.4,1637,1.885,1.077
197312,24,16.36,4.21,24.5,1517,1.417,0.917
94914,27,37.07,-4.21,20,611,2.222,1.444
184662,7,42.22,11.39,29.3,153,2.143,1.429
201334,25,24.48,1.96,24.6,1730,1.48,0.88
201339,28,26.73,1.96,24.9,1934,1.464,0.857
94880,16,21.76,-4.21,24.8,1722,1.438,0.875
87688,16,13.79,-8.25,25.5,559,1.688,0.875
204554,29,29.75,0.16,16.1,1388,1.586,0.759
100511,15,32.03,-1.06,21.3,1905,1.933,1.133
187803,12,35.92,9.6,23,1407,1.917,1.167
66768,16,25.55,-20.38,21.7,380,2.25,1.438
192493,15,2.78,6.9,27.1,1196,1.267,0.667
197370,13,42.48,4.21,29.9,275,1.769,0.923
190163,13,27.86,8.25,27.5,979,2.231,1.231
84531,16,18.88,-10.04,21.9,1337,1.812,1.125
96468,13,16.16,-3.31,24.7,1483,1.769,1.231
86924,23,27.2,-8.7,20.3,1197,2.174,1.217
166950,3,17.75,21.72,22.2,11,2.333,1.333
62283,12,18.7,-23.07,19.7,279,2.5,1.583
188555,17,17.9,9.15,26.5,1000,2.235,1.294
175212,3,-12.51,16.78,29.5,191,1.667,0.667
193338,24,24.76,6.45,24.8,1478,2.042,1.167
190869,17,-12.25,7.8,26.4,2963,1.353,0.875
102113,18,31.1,-0.16,21,790,1.944,1.111
95717,25,38.31,-3.76,23.3,661,2.24,1.4
60805,5,15.15,-23.97,18.9,38,2.4,1.8
72075,20,22.21,-17.23,22,654,2.6,1.6
196514,21,16.93,4.66,24.1,1508,1.81,1.048
64503,14,16.3,-21.72,20.1,333,2.5,1.643
190175,17,33.31,8.25,27.6,898,2.353,1.294
183786,18,0.81,11.84,28.1,826,2.389,1.333
188579,12,28.82,9.15,27.6,836,2.167,1.167
74374,14,18.47,-15.88,21.5,785,2.357,1.286
95683,17,23,-3.76,24.5,1749,1.353,0.75
79844,23,32.75,-12.74,21.3,871,2.348,1.348
67515,24,22.57,-19.93,22.3,435,2.292,1.375
188512,18,-1.66,9.15,27.5,1062,2.111,1.333
183029,12,13.53,12.29,26.5,488,2.167,1.167
188554,16,17.44,9.15,27.5,981,2.062,1.125
176016,3,3.94,16.33,29.3,203,2.333,1.333
194858,22,-9.41,5.55,25.7,3393,1.591,1.048
198117,21,18.5,3.76,24.8,1677,1.429,0.952
89277,15,13.38,-7.35,25.9,613,1.733,0.933
71291,17,13.28,-17.68,19,292,2.294,1.471
194112,20,14.2,6,22.6,1559,1.95,1.15
93272,18,17.51,-5.1,24.7,1543,1.5,0.778
179130,5,13.96,14.54,27.7,185,1.8,0.8
68291,20,32.49,-19.48,20.9,584,2.05,1.25
83783,23,37.89,-10.49,24.5,901,2.217,1.348
195775,9,44.12,5.1,28,294,2,1.333
68324,7,48.21,-19.48,20.8,2194,1,0.429
180659,5,1.64,13.64,29.2,430,1.4,0.4
69024,16,20.98,-19.03,21.8,495,2.375,1.438
187751,14,12.23,9.6,27,921,2.214,1.286
187745,15,9.5,9.6,24.6,1151,2.267,1.333
203746,25,27.07,0.61,23.8,1893,1.52,0.96
189376,14,30.83,8.7,27.6,807,2.357,1.143
189343,16,15.84,8.7,26.8,1066,2.062,1.125
79820,16,21.7,-12.74,19.6,1180,2.188,1.25
100477,21,16.76,-1.06,25.7,1597,1.381,0.857
182994,13,-2.55,12.29,28.1,765,2.231,1.231
203710,26,10.9,0.61,24.1,2011,1.462,0.88
192587,8,45.31,6.9,26.2,287,2.125,1.75
80641,19,39.27,-12.29,25.4,1050,2.211,1.211
99689,19,23.09,-1.51,24.6,1886,1.526,0.947
76709,22,24.63,-14.54,21.1,956,2.273,1.409
190089,21,-5.71,8.25,26.5,1141,1.952,1.238
193377,9,42.39,6.45,28.4,309,1.778,1.333
175266,3,12.82,16.78,26.8,38,3,2
98915,29,35.72,-1.96,15.7,891,2.276,1.414
74401,19,31.08,-15.88,23.8,710,2.158,1.211
98088,18,24.09,-2.41,24.5,1753,1.5,0.889
202151,23,31.17,1.51,23,1298,1.913,1.043
177523,7,-12.71,15.43,29.1,377,1.857,0.571
75983,4,47.84,-14.99,26.8,1515,1,0
102075,26,14.03,-0.16,24,1664,1.5,0.88
174551,4,37.26,17.23,29.1,115,2.5,2
80633,19,35.6,-12.29,22.4,1346,2.211,1.211
200563,19,38.03,2.41,21.1,748,2.158,1.421
194918,18,17.66,5.55,24.8,1496,1.944,1.222
177561,5,4.99,15.43,29,280,1.8,0.8
202971,16,39.22,1.06,27.6,281,2.125,1.438
179124,4,11.17,14.54,27.2,162,1.5,0.5
64523,14,25.97,-21.72,20,392,2.286,1.5
75960,19,37.14,-14.99,21.4,1156,2.158,1.211
69797,20,27.55,-18.58,21.4,653,2.35,1.45
195750,20,32.84,5.1,27.3,816,2.15,1.2
169952,3,19.23,19.93,24.8,8,2.333,1.333
66003,12,18.95,-20.82,20.1,432,2.5,1.583
77540,4,49.69,-14.09,23.5,1681,1,0.25
202168,14,38.81,1.51,27.2,322,2.143,1.5
94861,12,13.21,-4.21,25.6,1162,1.833,1.5
184537,20,-15.05,11.39,26.2,2320,1.6,0.947
97276,18,19.22,-2.86,25.3,1753,1.444,0.824
195695,15,8.04,5.1,26.8,2531,1.333,0.933
94113,28,36.31,-4.66,21.9,634,2.286,1.464
63016,11,15.61,-22.62,20.6,122,2.364,1.727
89311,20,28.77,-7.35,21.5,1020,1.9,1
188564,20,21.99,9.15,26.5,1021,2.2,1.3
75158,20,24.09,-15.43,21.9,877,2.15,1.35
87732,23,33.76,-8.25,20.7,905,2.217,1.348
60093,11,24.71,-24.42,19.6,446,2.455,1.545
198966,13,40.45,3.31,26.1,311,1.769,1.154
200574,8,42.98,2.41,27.4,523,1.75,1
70540,16,18.97,-18.13,22.4,539,2.375,1.312
76698,13,19.52,-14.54,21.1,939,2.231,1.231
69031,22,24.3,-19.03,22.2,470,2.318,1.318
94860,15,12.75,-4.21,24.4,1219,1.667,1.286
94875,18,19.51,-4.21,25.1,1623,1.444,0.778
190908,18,5.42,7.8,24.6,1298,1.778,1
173703,3,-1.79,17.68,28.7,113,1.667,0.667
72067,14,18.45,-17.23,22.6,652,2.286,1.143
186917,17,-7.57,10.04,26.4,1363,2.059,1.294
192565,19,35.36,6.9,22.3,1298,2,0.947
182192,18,-11.45,12.74,28.5,1137,2.111,1.111
92473,18,17.2,-5.55,23.4,1597,1.5,0.778
180741,9,39.54,13.64,17.9,595,2.222,1.333
88495,17,19.47,-7.8,22.1,1585,1.765,0.941
97316,32,37.21,-2.86,18,815,2.094,1.344
200543,27,29.04,2.41,23.8,1767,1.444,0.815
98086,18,23.19,-2.41,24.8,1834,1.5,0.889
198099,26,10.4,3.76,26.2,2417,1.346,0.84
182273,4,25.84,12.74,27,325,1.5,0.5
83762,20,28.3,-10.49,21.7,1110,2.1,1.2
204568,25,36.04,0.16,21.9,828,2.2,1.32
73632,19,32.03,-16.33,22.2,674,2.158,1.105
95664,12,14.45,-3.76,24.4,1571,1.833,1.333
102123,23,35.59,-0.16,15.4,1172,2.043,1.174
82964,16,23.58,-10.94,21.1,1460,1.75,1
89278,14,13.83,-7.35,25.2,587,1.786,1
60114,14,35.07,-24.42,23.2,928,1.857,1.071
82988,18,34.56,-10.94,24.3,1310,2,1.167
199773,8,43.06,2.86,27.1,517,1.75,1
195744,19,30.14,5.1,25.6,1253,2.105,1.053
182248,10,14.33,12.74,27.4,375,1.7,1.1
181509,5,34.05,13.19,28.5,525,1.4,0.4
201365,13,38.41,1.96,26.7,368,2.077,1.462
95670,18,17.15,-3.76,25.4,1574,1.5,0.778
179864,9,-5.87,14.09,27,569,2,1.111
69025,15,21.45,-19.03,22,475,2.333,1.4
66056,7,44.42,-20.82,25.3,820,1,0.333
201371,10,41.11,1.96,27.9,378,1.9,1
181521,9,39.59,13.19,19.9,530,2.222,1.333
179182,10,38.09,14.54,25.3,726,2.3,1.4
200539,28,27.24,2.41,24.1,2067,1.464,0.857
65245,6,14.25,-21.27,20,55,2.333,1.833
93283,13,22.47,-5.1,25.1,1652,1.462,0.923
62310,26,31.88,-23.07,23.3,422,2.231,1.346
102066,29,9.99,-0.16,26.2,2290,1.483,0.857
93287,14,24.28,-5.1,24.8,1606,1.714,1
197305,26,13.21,4.21,23.3,1576,1.462,0.731
199722,26,20.12,2.86,25.4,1771,1.462,0.846
174553,10,38.2,17.23,20.8,276,2.4,1.6
189337,18,13.11,8.7,26.6,1268,2.056,1.167
179074,9,-12.02,14.54,29.2,591,1.889,0.889
65249,14,16.18,-21.27,19.7,365,2.5,1.643
59355,10,20.5,-24.87,20.3,246,2.6,1.7
59381,15,33.37,-24.87,23.4,855,2,1.133
179103,5,1.43,14.54,29.2,314,1.4,0.4
190204,7,46.47,8.25,24.8,161,2.429,1.714
201351,20,32.12,1.96,22.9,1252,2.1,1.1
195720,21,19.31,5.1,25.8,1523,1.81,1.143
86904,16,18.11,-8.7,22.8,1408,1.562,0.875
194955,23,34.35,5.55,27,692,2.217,1.304
199725,26,21.47,2.86,24.8,1638,1.462,0.846
102137,15,41.88,-0.16,27.8,404,1.933,1.2
166221,3,25.17,22.17,22.5,3,3,2
199764,13,39.01,2.86,26,435,1.923,1.308
71323,21,28.37,-17.68,22.8,705,2.381,1.381
80590,13,15.83,-12.29,19.9,1274,2,1.231
178332,5,3.66,14.99,29.4,266,1.8,0.8
100501,24,27.54,-1.06,23.5,1749,1.542,0.957
188532,14,7.43,9.15,24.9,1411,2.071,1.143
187017,12,38.04,10.04,21.5,951,1.917,1
193337,24,24.31,6.45,24.7,1494,2.042,1.167
190157,14,25.14,8.25,25.1,1145,2.214,1.286
196570,13,42.16,4.66,29,279,1.846,1.231
200573,10,42.53,2.41,27.9,487,1.8,1
202908,25,10.92,1.06,23.2,2029,1.44,0.833
79039,18,22.06,-13.19,19.3,1131,2.167,1.389
199744,28,30.01,2.86,23.5,1536,1.75,0.929
66781,20,31.78,-20.38,20.9,756,2.25,1.35
196549,19,32.7,4.66,27.1,887,2.105,1.158
166947,4,16.3,21.72,21.9,18,2.5,1.5
177548,7,-1.06,15.43,29.7,304,1.857,0.571
91676,19,17.81,-6,22.3,1684,1.474,0.737
185360,15,1.62,10.94,27.1,1021,2.267,1.333
190935,18,17.66,7.8,26.4,1187,2.056,1.111
85327,16,21.34,-9.6,22.4,1457,1.688,1
196523,22,20.98,4.66,24.8,1678,1.864,1.273
202159,24,34.77,1.51,22,1102,2.167,1.333
180676,6,9.5,13.64,27.7,333,1.5,0.667
181419,12,-7.46,13.19,27.2,815,2.083,1.333
194077,19,-1.6,6,25.7,1528,1.526,1.111
179928,4,23.76,14.09,24.4,360,1.5,0.5
203722,27,16.29,0.61,25.2,1660,1.481,0.815
183841,5,26.06,11.84,27.4,394,1.8,0.8
189370,13,28.11,8.7,27.6,896,2.231,1.231
82158,12,14.73,-11.39,22.5,989,1.917,1.167
98105,24,31.74,-2.41,21.8,1171,2.125,1.375
175320,10,38.15,16.78,22.6,273,2.2,1.4
198116,24,18.05,3.76,24.1,1673,1.417,0.833
185392,13,16.26,10.94,28.3,767,2.231,1.077
199703,28,11.58,2.86,23.4,1730,1.429,0.778
189403,12,43.1,8.7,22,514,2,1.333
188547,18,14.26,9.15,27.5,912,2.056,1.167
65260,10,21.48,-21.27,21.1,432,2.6,1.7
193278,19,-2.35,6.45,24.8,1498,1.526,1.111
192545,17,26.31,6.9,25.6,1366,2.235,1.294
83787,21,39.72,-10.49,24.9,1060,2,1.19
77486,25,24.68,-14.09,20.9,1010,2.24,1.4
189417,4,49.46,8.7,25.7,137,2.25,2
201361,24,36.62,1.96,23.4,384,2.125,1.458
70554,27,25.59,-18.13,21.5,648,2.37,1.444
188502,18,-6.2,9.15,26,1355,2.056,1.333
186918,17,-7.11,10.04,26.3,1235,2.059,1.294
75917,13,17.15,-14.99,20.7,894,2.308,1.231
101274,25,14.49,-0.61,24,1785,1.56,1
96469,19,16.61,-3.31,24.9,1529,1.526,0.889
192514,21,12.28,6.9,22.9,1669,1.952,1.095
192547,17,27.21,6.9,26.7,1255,2.235,1.176
185358,15,0.7,10.94,28.4,1002,2.267,1.333
178355,3,14.36,14.99,27.8,151,1.667,0.667
182205,11,-5.46,12.74,27.4,808,2.091,1.273
193310,22,12.11,6.45,23.5,1695,1.909,1.045
77483,22,23.29,-14.09,22.6,1016,2.227,1.409
98867,19,14.15,-1.96,23.3,2097,1.684,0.947
174554,9,38.67,17.23,28.1,244,2.111,1.333
66749,13,16.45,-20.38,21,419,2.462,1.615
73617,23,25,-16.33,21,818,2.391,1.522
101298,20,25.27,-0.61,24.8,1843,1.5,0.9
179170,3,32.52,14.54,28.7,217,1,0
201368,12,39.76,1.96,27.4,314,1.917,1.25
76719,22,29.27,-14.54,20.4,905,2.318,1.409
189410,5,46.28,8.7,23.8,179,2.4,1.6
179935,3,27,14.09,26.2,234,1.667,0.667
198107,29,14,3.76,23.2,1564,1.448,0.821
99723,17,38.36,-1.51,24.5,708,2.235,1.353
180644,9,-5.28,13.64,27,651,2,1.111
196530,29,24.14,4.66,24.7,1746,1.828,1.172
192524,15,16.81,6.9,25.3,1320,1.933,1.067
82159,12,15.19,-11.39,20.6,1140,1.917,1.167
189405,10,44.01,8.7,23.1,381,2.1,1.4
181475,5,18.37,13.19,29.3,407,1.4,0.4
198914,26,17.06,3.31,24.1,1646,1.462,0.769
190919,16,10.4,7.8,27.2,1259,2.062,1.125
62292,11,23.09,-23.07,20.7,363,2.455,1.727
188626,3,50.2,9.15,27,110,2.333,2
69815,20,36.08,-18.58,25.3,1070,2.1,1.25
202152,22,31.62,1.51,22.9,1309,1.955,1.091
75932,21,24.12,-14.99,21.8,923,2.19,1.381
181468,10,15.14,13.19,28.6,331,1.9,1
198962,15,38.65,3.31,25.5,591,1.933,1.267
178289,5,-16.32,14.99,26.5,488,1.6,0.4
86905,15,18.56,-8.7,21.8,1519,1.6,0.933
79845,24,33.21,-12.74,20.5,862,2.292,1.375
183875,6,41.66,11.84,27.3,191,2.167,1.333
180726,3,32.61,13.64,28.8,293,1,0
174552,10,37.73,17.23,28.5,148,2.4,1.6
183017,8,8.01,12.29,25.6,749,1.875,0.75
94080,16,21.43,-4.66,24.6,1690,1.438,0.875
178403,12,36.68,14.99,28,430,2.417,1.667
186229,9,38.8,10.49,20,901,1.778,0.667
74392,28,26.88,-15.88,21.1,831,2.321,1.536
94074,18,18.73,-4.66,25.2,1548,1.389,0.778
75957,20,35.75,-14.99,23.3,1137,1.95,1.15
79034,13,19.75,-13.19,20.8,1135,2.077,1.231
97314,28,36.31,-2.86,20.7,605,2.143,1.393
202122,22,18.14,1.51,25.2,1754,1.5,0.909
202153,18,32.07,1.51,23.1,1208,2.056,1.111
203723,26,16.74,0.61,25.2,1675,1.462,0.769
191687,17,-2.01,7.35,25.3,1244,1.529,1
176860,10,38.08,15.88,24.5,365,2.2,1.2
186252,3,49.31,10.49,26.6,58,2.333,2
177535,4,-7.12,15.43,28,350,1.5,0.5
61554,10,22.31,-23.52,20.2,358,2.6,1.7
198177,12,45.51,3.76,28.6,332,1.917,1.167
69793,24,25.65,-18.58,21.5,515,2.417,1.458
186941,16,3.37,10.04,26.3,1157,2.188,1.25
81407,26,30.65,-11.84,20.6,1188,2.308,1.423
179093,5,-3.2,14.54,27.4,495,1.4,0.4
61578,15,34.07,-23.52,24.5,596,2.067,1.267
92463,15,12.69,-5.55,25.2,1023,1.467,1.067
95695,25,28.4,-3.76,18.3,1707,1.44,0.75
186179,14,15.96,10.49,28.1,805,2.143,1.286
66757,10,20.28,-20.38,21.4,418,2.6,1.7
183769,14,-6.98,11.84,27.2,1004,2.214,1.286
194187,4,48.07,6,27,156,1.75,2
86126,17,24.72,-9.15,22.5,1337,1.706,0.941
179884,6,3.38,14.09,29,347,1.333,0.667
63785,20,29.05,-22.17,22,339,2.15,1.25
176862,10,39.02,15.88,28.2,334,2.2,1.2
190121,14,8.8,8.25,27.2,1281,2.071,1.143
84539,15,22.53,-10.04,22.9,1329,1.667,0.933
68266,14,20.57,-19.48,21.5,473,2.429,1.5
179110,5,4.68,14.54,29,342,1.8,0.8
191692,26,0.24,7.35,27.7,1384,1.885,1.154
173704,3,-1.32,17.68,28.9,118,1.667,0.667
100473,20,14.96,-1.06,24.8,1865,1.7,1
79824,18,23.54,-12.74,20.8,1199,2.111,1.222
96459,18,12.11,-3.31,25.5,1303,1.722,1.412
183771,13,-6.06,11.84,27.3,1070,2.154,1.231
180728,4,33.53,13.64,28.6,393,1,0
175211,3,-12.98,16.78,29.7,195,1.667,0.667
196528,29,23.24,4.66,25,1734,1.828,1.172
59406,3,45.75,-24.87,23.8,558,1,0.333
90085,18,19.07,-6.9,22.2,1654,1.5,0.778
101327,17,38.3,-0.61,22.9,704,2.235,1.353
192522,15,15.9,6.9,24.2,1332,2,1.067
188575,12,27,9.15,27.3,822,2.167,1.167
72823,14,13.29,-16.78,20.8,273,2.286,1.143
94081,15,21.88,-4.66,24.7,1698,1.467,0.933
69806,19,31.81,-18.58,16.7,836,2.158,1.211
84550,22,27.55,-10.04,20.5,1088,2.136,1.182
186942,17,3.83,10.04,26.9,1117,2.235,1.176
199762,14,38.11,2.86,26,438,2.143,1.5
100513,15,32.93,-1.06,22.1,1657,1.933,1.133
186174,16,13.68,10.49,24.3,959,2.125,1.312
187025,13,41.69,10.04,26.9,389,1.846,1.231
179951,4,34.41,14.09,28.6,461,1.5,0.5
183795,12,4.94,11.84,27.3,896,2.083,1.167
200578,11,44.77,2.41,27.8,527,2,1.273
187715,21,-4.16,9.6,27.4,1110,2.095,1.2
78251,12,18.28,-13.64,20.3,1096,2.167,1.333
95703,25,32,-3.76,22.8,875,2.2,1.32
79803,14,13.87,-12.74,22.3,964,1.929,1
69842,8,48.87,-18.58,23.7,2639,1,0.375
70531,16,14.72,-18.13,22.5,390,2.312,1.312
191735,20,19.72,7.35,24.6,1268,2,1.3
190081,23,-9.34,8.25,21.7,2437,1.522,0.909
93299,16,29.69,-5.1,24,986,1.75,1.188
202942,25,26.19,1.06,24.8,1871,1.52,0.96
182193,17,-10.99,12.74,27,1218,2.118,1.176
99666,22,12.75,-1.51,23.6,1868,1.5,0.952
198950,17,33.25,3.31,23.8,1025,2,1.059
195755,24,35.1,5.1,27.4,538,2.208,1.417
73610,17,21.73,-16.33,21.7,755,2.471,1.412
194978,11,44.73,5.55,28.2,275,2,1.455
194155,21,33.62,6,27.3,843,2.19,1.238
183761,16,-10.65,11.84,26.7,1303,2.062,1.125
176792,3,6.33,15.88,28.2,221,1.667,0.667
190100,20,-0.72,8.25,27.8,1198,2.05,1.3
79076,19,39.13,-13.19,24.9,1040,2.211,1.211
194919,19,18.11,5.55,25.1,1473,2,1.263
93261,16,12.55,-5.1,25.1,1095,1.312,0.933
196508,22,14.22,4.66,24.1,1511,1.682,0.864
180623,11,-14.99,13.64,27.7,705,1.818,0.909
70539,15,18.5,-18.13,22.7,557,2.467,1.4
183826,10,19.17,11.84,28.3,719,1.9,1
193361,21,35.16,6.45,25,1037,2.048,1.048
177634,9,39,15.43,21.9,799,2.111,1.111
185376,12,8.94,10.94,25.3,1009,2.083,1.167
76730,18,34.37,-14.54,18.9,978,2.167,1.278
194896,12,7.73,5.55,26.8,2144,1.25,0.667
81419,21,36.15,-11.84,24.6,1225,2.238,1.286
99674,22,16.35,-1.51,25.8,1602,1.409,0.909
69788,23,23.28,-18.58,22.1,507,2.304,1.348
94105,25,32.7,-4.66,23.5,905,2.12,1.24
186978,19,20.25,10.04,27.5,956,2.316,1.368
80628,21,33.3,-12.29,20,905,2.19,1.286
75913,16,15.29,-14.99,21.4,819,2.188,1
202955,17,32.03,1.06,22.7,1200,2,1.176
96482,18,22.45,-3.31,24.4,1780,1.444,0.824
179965,5,40.89,14.09,28,276,2.4,1.2
200572,13,42.08,2.41,28.6,424,2,1.077
60085,10,20.77,-24.42,20.3,269,2.6,1.7
195658,21,-8.63,5.1,25.1,3596,1.524,1.1
190091,22,-4.81,8.25,27,1081,1.955,1.182
95700,21,30.65,-3.76,20.6,1165,2,1.19
186177,17,15.05,10.49,28.2,755,2.176,1.235
202112,29,13.65,1.51,23.7,1581,1.483,0.857
75192,15,39.93,-15.43,25.1,1045,2.067,1.267
198138,27,27.95,3.76,24.6,1695,1.741,1.037
81421,22,37.07,-11.84,25.4,1185,2.273,1.318
101311,22,31.11,-0.61,20.5,848,2.136,1.273
185337,17,-8.9,10.94,26.4,1348,2.059,1.294
179866,8,-4.95,14.09,27,563,1.875,1
184584,13,6.48,11.39,25.9,1047,2.154,1.231
203782,13,43.24,0.61,26.3,492,2,1.231
190897,25,0.43,7.8,26.3,1434,1.92,1.2
82185,19,27.1,-11.39,20.2,1224,2.053,1.263
181402,15,-15.3,13.19,27.4,887,1.933,1.2
71327,17,30.26,-17.68,19,821,2.235,1.353
68253,15,14.38,-19.48,21.6,292,2.4,1.533
60824,11,24.49,-23.97,20,407,2.455,1.545
191000,7,47.13,7.8,25.2,152,2.286,1.714
195735,23,26.08,5.1,25.1,1535,1.87,1.043
63033,11,23.88,-22.62,21,361,2.455,1.727
189307,18,-0.51,8.7,27.7,1193,2.111,1.333
186153,16,4.09,10.49,27.1,1076,2.25,1.25
192510,19,10.47,6.9,24,1736,1.684,1
91681,15,20.07,-6,24.4,1573,1.467,0.933
83767,23,30.58,-10.49,20.9,1366,2.13,1.348
75908,12,12.96,-14.99,23.9,356,2.083,1
179088,8,-5.52,14.54,27,481,1.875,1
189331,16,10.38,8.7,27.7,1070,2.188,1.125
191758,14,30.13,7.35,27.1,870,2.286,1.143
201329,19,22.23,1.96,25.1,1821,1.526,0.947
202938,24,24.4,1.06,24.6,1776,1.458,0.917
75143,14,17.1,-15.43,21.6,809,2.214,1.143
199757,15,35.86,2.86,28.5,190,2.133,1.267
181491,4,25.75,13.19,26.6,295,1.5,0.5
98904,19,30.77,-1.96,21,924,1.947,1.105
202923,26,17.66,1.06,25.2,1738,1.462,0.769
186206,7,28.3,10.49,27.8,641,1.857,0.857
69036,25,26.68,-19.03,21.1,562,2.4,1.4
71322,22,27.9,-17.68,22.1,719,2.364,1.318
183052,6,24.1,12.29,23.7,554,1.833,1
68265,10,20.1,-19.48,21.3,478,2.4,1.5
174477,3,2.46,17.23,29.4,160,2.333,1.333
167698,3,18.59,21.27,15,54,2.333,1.333
180621,10,-15.91,13.64,27.4,736,1.7,1
184636,7,30.31,11.39,26.4,706,1.857,0.857
71338,21,35.44,-17.68,24.8,970,2.19,1.19
195673,19,-1.87,5.1,25.6,1624,1.526,1.111
178336,5,5.52,14.99,28.8,360,1.8,0.8
186173,15,13.22,10.49,25.5,903,2.267,1.333
203755,19,31.11,0.61,21.6,1170,1.842,1.053
74375,14,18.94,-15.88,21.4,785,2.357,1.286
75148,13,19.43,-15.43,21,832,2.385,1.231
82983,25,32.27,-10.94,20.8,1024,2.24,1.32
63793,19,32.93,-22.17,24.4,524,2.211,1.421
175230,3,-4.06,16.78,28.2,167,1.667,0.667
195696,21,8.49,5.1,26.5,2731,1.476,0.857
180641,9,-6.67,13.64,27.4,613,2,1.111
89318,30,31.94,-7.35,24,923,2.3,1.367
79069,19,35.9,-13.19,22.1,1293,2.158,1.211
78296,18,39.08,-13.64,25.6,1068,2.222,1.278
61563,14,26.72,-23.52,20.8,429,2.286,1.357
192497,11,4.59,6.9,26.6,1630,1.273,0.727
84573,25,38.04,-10.04,24.4,864,2.12,1.24
99660,28,10.06,-1.51,26,1999,1.5,0.889
182998,14,-0.71,12.29,28.2,742,2.286,1.286
86945,26,36.74,-8.7,20.9,1865,2.192,1.269
80616,22,27.78,-12.29,19.6,1283,2.091,1.318
197296,22,9.15,4.21,10.8,2519,1.455,0.864
190906,17,4.51,7.8,26.1,1255,1.647,0.941
72063,12,16.57,-17.23,22.8,587,2.333,1.167
187767,19,19.52,9.6,27.5,972,2.316,1.368
195747,18,31.49,5.1,27.5,935,2.167,1
178313,5,-5.16,14.99,27.2,353,1.4,0.4
89280,15,14.74,-7.35,23.7,928,1.733,0.933
194897,17,8.18,5.55,26.4,2304,1.471,1.059
183070,5,32.38,12.29,27.7,411,1.8,0.8
90893,13,24.31,-6.45,24.7,1339,1.615,1.077
181476,5,18.83,13.19,29.6,424,1.4,0.4
61543,13,16.92,-23.52,18.5,269,2.462,1.615
179938,3,28.39,14.09,26.8,223,1.667,0.667
194927,21,21.72,5.55,24.6,1500,1.952,1.238
186187,19,19.62,10.49,27.8,888,2.316,1.368
184566,15,-1.76,11.39,27.6,878,2.267,1.333
182284,4,30.91,12.74,27.5,394,1.5,0.5
187029,7,43.51,10.04,21.9,454,2.286,1.429
198102,29,11.75,3.76,23.8,1612,1.379,0.821
93289,14,25.18,-5.1,24.9,1452,1.714,1
201325,17,20.44,1.96,25.5,1889,1.588,1.059
194977,10,44.28,5.55,28.7,287,2.1,1.4
187015,13,37.13,10.04,20.8,1268,2,1.077
101325,22,37.4,-0.61,21,1008,2.091,1.136
72839,15,20.79,-16.78,21.3,692,2.4,1.333
60113,15,34.58,-24.42,23.7,798,1.933,1.133
87729,27,32.4,-8.25,24.5,990,2.111,1.37
82978,23,29.98,-10.94,21.2,1458,2.087,1.261
95673,18,18.5,-3.76,25.2,1535,1.333,0.778
66783,21,32.74,-20.38,18.8,1280,2.095,1.286
188514,18,-0.75,9.15,28.2,1121,2.111,1.333
177530,4,-9.45,15.43,28.7,417,1.5,0.5
64541,17,34.67,-21.72,22.9,754,2.176,1.353
178310,7,-6.56,14.99,27.4,419,1.714,0.857
74408,17,34.35,-15.88,25.3,833,2.118,1.235
204569,27,36.49,0.16,16.5,767,2.222,1.222
166951,3,18.23,21.72,21,11,2.333,1.333
183005,19,2.5,12.29,28.7,681,2.368,1.263
183846,4,28.35,11.84,27,456,1.5,0.5
62288,10,21.14,-23.07,19.9,350,2.6,1.7
90117,24,33.55,-6.9,22.4,747,2.25,1.375
180649,10,-2.97,13.64,28.6,554,2.1,1.2
188528,15,5.61,9.15,27.4,1186,2,1.067
98870,16,15.49,-1.96,25.4,1797,1.75,1
96476,17,19.75,-3.31,25,1743,1.353,0.75
88497,18,20.38,-7.8,23.4,1536,1.722,0.889
186929,16,-2.09,10.04,27.5,1034,2.25,1.375
80588,12,14.91,-12.29,21.4,1200,1.917,1.167
71299,12,17.06,-17.68,22.8,563,2.333,1.25
179953,4,35.33,14.09,28.6,555,2,1
90072,15,13.19,-6.9,26,819,1.733,0.933
189285,23,-10.51,8.7,25.7,2431,1.478,1
79057,23,30.36,-13.19,19,1086,2.261,1.348
96501,22,31,-3.31,21.1,991,2.091,1.136
180742,10,40,13.64,25.6,493,2.2,1.2
200530,24,23.19,2.41,25.2,1726,1.5,0.917
190973,18,34.89,7.8,21.5,1427,2,1
182200,12,-7.77,12.74,27.2,899,2.083,1.333
94090,16,25.94,-4.66,25.6,1366,1.75,1.125
65264,11,23.41,-21.27,21.7,387,2.455,1.727
186986,13,23.9,10.04,26.3,759,2.154,1.231
180629,14,-12.22,13.64,28.7,816,2.214,1.286
189322,16,6.29,8.7,28,1173,1.938,1.125
80615,22,27.32,-12.29,19.5,1276,2.091,1.318
188581,11,29.73,9.15,27.3,829,2.182,1.091
192482,18,-2.19,6.9,26.1,1290,1.5,0.941
94070,18,16.93,-4.66,24.9,1537,1.5,0.778
93285,15,23.37,-5.1,25.1,1641,1.533,1
61566,27,28.19,-23.52,20.8,460,2.37,1.519
