specimenID,Place,Member,Order,Family,Subfamily,Tribe,Genus,Species,HYP,LOP,MidMemberAge,TurkanaTimeBin,EastWest,ComLoc,unique_species_used,meanHYP,meanLOP,MAPreg,MATreg,MAPknn,MATknn
KNM-ER-61859,129,Lokochot,Artiodactyla,Bovidae,NA,Alcelaphini,NA,NA,3,2,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-61862,129,Lokochot,Artiodactyla,Bovidae,NA,Alcelaphini,NA,NA,3,2,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-61864,129,Lokochot,Artiodactyla,Bovidae,NA,Alcelaphini,NA,NA,3,2,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-62227,129,Lokochot,Artiodactyla,Bovidae,NA,cf Hippotragini,NA,NA,3,2,3.52,3.6,E,Lokochot,1,2.03,1.12,949,24.2,1277,22.7
KNM-ER-62299,129,Lokochot,Artiodactyla,Bovidae,NA,Aepycerotini,Aepyceros,NA,3,2,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-60505,131,Lokochot,Primates,Cercopithecidae,cf Colobinae,NA,NA,NA,1,0,3.52,3.6,E,Lokochot,1,2.03,1.12,949,24.2,1277,22.7
KNM-ER-60506,131,Lokochot,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-60507,131,Lokochot,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-60508,131,Lokochot,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-60440,136,Lokochot,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-4920,206,Lokochot,Artiodactyla,Bovidae,NA,Bovini,Simatherium,kohllarseni,3,2,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-17586,250,Lokochot,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-18855,250,Lokochot,Tubulidentata,Orycteropodidae,NA,NA,Orycteropus,NA,NA,NA,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-18911,250,Lokochot,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-2984,250,Lokochot,Artiodactyla,Bovidae,NA,NA,NA,NA,NA,2,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-3152,250,Lokochot,Artiodactyla,Bovidae,NA,NA,NA,NA,NA,2,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-ER-3038,117/119,Lokochot,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.52,3.6,E,Lokochot,0,2.03,1.12,949,24.2,1277,22.7
KNM-LT-13006,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Bovini,NA,NA,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-14125,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Neotragini,Raphicerus,NA,2,2,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-164,Kaiyumung,Kaiyumung,Perissodactyla,Equidae,NA,Hipparionini,Eurygnathohippus,sp,3,2,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-217,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Alcelaphini,NA,NA,NA,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-226,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Aepycerotini,Aepyceros,premelampus,3,2,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23102,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Tragelaphini,Tragelaphus,kyaloae,2,2,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23111,Kaiyumung,Kaiyumung,Carnivora,Felidae,Machairodontinae,Metailurini,Dinofelis,sp,NA,NA,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23115,Kaiyumung,Kaiyumung,Rodentia,Hystricidae,NA,NA,Hystrix,sp,NA,NA,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23116,Kaiyumung,Kaiyumung,Carnivora,Felidae,NA,NA,Leptailurus/Caracal,sp,NA,NA,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23181,Kaiyumung,Kaiyumung,Primates,Hominidae,Homininae,Hominini,Australopithecus,afarensis,1,0,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23182,Kaiyumung,Kaiyumung,Primates,Hominidae,Homininae,Hominini,Australopithecus,afarensis,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23183,Kaiyumung,Kaiyumung,Primates,Hominidae,Homininae,Hominini,Australopithecus,afarensis,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-236,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Aepycerotini,Aepyceros,premelampus,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23674,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Bovini,Simatherium,kohllarseni,3,2,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23675,Kaiyumung,Kaiyumung,Rodentia,Hystricidae,NA,NA,Hystrix,NA,NA,NA,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23677,Kaiyumung,Kaiyumung,Proboscidea,Deinotheriidae,NA,NA,Deinotherium,bozasi,1,0,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23679,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23681,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Alcelaphini,Damalacra,NA,3,2,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23682,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,NA,NA,NA,NA,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23689,Kaiyumung,Kaiyumung,Perissodactyla,Equidae,NA,Hipparionini,Eurygnathohippus,sp,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23691,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Hippotragini,Hippotragus,NA,3,2,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23692,Kaiyumung,Kaiyumung,Rodentia,Thryonomyidae,NA,NA,Thryonomys,gregorianus,NA,NA,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23703,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Aepycerotini,Aepyceros,premelampus,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23719,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,NA,NA,NA,NA,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23720,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Alcelaphini,Damalacra,NA,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23722,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Tragelaphini,Tragelaphus,kyaloae,2,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23723,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23724,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Bovini,Simatherium,kohllarseni,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23725,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,NA,NA,NA,NA,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23726,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Reduncini,Kobus,presigmoidalis,3,2,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23761,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23765,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23766,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23767,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23768,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Nyanzachoerus,kanamensis/pattersoni,1,0,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23769,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23776,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23777,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23778,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23797,Kaiyumung,Kaiyumung,Proboscidea,Elephantidae,NA,NA,Loxodonta,audorora,3,0,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23799,Kaiyumung,Kaiyumung,Proboscidea,Elephantidae,NA,NA,Elephas,ekorensis,3,0,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23836,Kaiyumung,Kaiyumung,Artiodactyla,Hippopotamidae,NA,NA,Hexaprotodon,NA,1,0,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23968,Kaiyumung,Kaiyumung,Perissodactyla,Rhinocerotidae,NA,Dicerotini,Ceratotherium,praecox,3,2,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23969,Kaiyumung,Kaiyumung,Perissodactyla,Rhinocerotidae,NA,Dicerotini,Ceratotherium,praecox,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23974,Kaiyumung,Kaiyumung,NA,NA,NA,NA,NA,NA,NA,NA,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-23998,Kaiyumung,Kaiyumung,Perissodactyla,Equidae,NA,Hipparionini,Eurygnathohippus,sp,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24022,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Alcelaphini,Damalacra,NA,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24024,Kaiyumung,Kaiyumung,Artiodactyla,Giraffidae,NA,Giraffini,Giraffa,stillei,1,2,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24047,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Aepycerotini,Aepyceros,premelampus,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24050,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24051,Kaiyumung,Kaiyumung,Artiodactyla,Hippopotamidae,NA,NA,Hexaprotodon,NA,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24052,Kaiyumung,Kaiyumung,Perissodactyla,Equidae,NA,Hipparionini,Eurygnathohippus,sp,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24054,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Bovini,NA,NA,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24057,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Tragelaphini,Tragelaphus,scriptus,2,2,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24061,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Alcelaphini,Damalacra,NA,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24104,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24128,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24129,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-24130,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-25402,Kaiyumung,Kaiyumung,Carnivora,Canidae,NA,NA,Canis,NA,NA,NA,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-25936,Kaiyumung,Kaiyumung,Primates,Hominidae,Homininae,Hominini,Australopithecus,afarensis,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-25947,Kaiyumung,Kaiyumung,Perissodactyla,Equidae,NA,Hipparionini,Eurygnathohippus,sp,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-25948,Kaiyumung,Kaiyumung,Perissodactyla,Equidae,NA,Hipparionini,Eurygnathohippus,sp,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-25949,Kaiyumung,Kaiyumung,Perissodactyla,Equidae,NA,Hipparionini,Eurygnathohippus,sp,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-25961,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Aepycerotini,Aepyceros,premelampus,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-25962,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Aepycerotini,Aepyceros,premelampus,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26046,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Bovini,NA,NA,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26068,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Reduncini,NA,NA,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26074,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26078,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Nyanzachoerus,kanamensis/pattersoni,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26079,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26080,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26081,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26082,Kaiyumung,Kaiyumung,Artiodactyla,cf Suidae,NA,NA,NA,NA,NA,NA,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26124,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26136,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26137,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Nyanzachoerus,kanamensis/pattersoni,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26158,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Nyanzachoerus,NA,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26164,Kaiyumung,Kaiyumung,Perissodactyla,Equidae,NA,Hipparionini,Eurygnathohippus,sp,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26165,Kaiyumung,Kaiyumung,Perissodactyla,Equidae,NA,Hipparionini,Eurygnathohippus,sp,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26183,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Tragelaphini,Tragelaphus,scriptus,2,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26186,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Hippotragini,Hippotragus,NA,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26205,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,NA,NA,NA,NA,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26257,Kaiyumung,Kaiyumung,Artiodactyla,Giraffidae,NA,Giraffini,Giraffa,stillei,1,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26283,Kaiyumung,Kaiyumung,Perissodactyla,Rhinocerotidae,NA,Dicerotini,Ceratotherium,praecox,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26284,Kaiyumung,Kaiyumung,Perissodactyla,Rhinocerotidae,NA,Dicerotini,Ceratotherium,praecox,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26340,Kaiyumung,Kaiyumung,Proboscidea,Elephantidae,NA,NA,Loxodonta,audorora,3,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26368,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26369,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Papionini,Parapapio,ado,1,0,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26372,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26396,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26397,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26401,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26562,Kaiyumung,Kaiyumung,Carnivora,NA,NA,NA,NA,NA,NA,NA,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26581,Kaiyumung,Kaiyumung,Proboscidea,Elephantidae,NA,NA,Elephas,ekorensis,3,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26594,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,NA,NA,NA,NA,NA,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26596,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26613,Kaiyumung,Kaiyumung,NA,NA,NA,NA,NA,NA,NA,NA,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26614,Kaiyumung,Kaiyumung,NA,NA,NA,NA,NA,NA,NA,NA,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-26615,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-28774,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,NA,NA,NA,NA,NA,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-289,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-297,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-298,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-37105,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-37861,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Notochoerus,euilus,2,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-395,Kaiyumung,Kaiyumung,Perissodactyla,Equidae,NA,Hipparionini,Hipparion,NA,3,2,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-442,Kaiyumung,Kaiyumung,Proboscidea,Elephantidae,NA,NA,NA,NA,3,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-448,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Papionini,Parapapio,ado,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-449,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Cercopithecinae,Papionini,Parapapio,ado,1,0,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-462,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Aepycerotini,Aepyceros,premelampus,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-469,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Alcelaphini,NA,NA,NA,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-491,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Aepycerotini,Aepyceros,premelampus,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-505,Kaiyumung,Kaiyumung,Artiodactyla,Bovidae,NA,Bovini,NA,NA,3,2,3.45,3.6,W,Kaiyumung,0,2.04,1.04,891,24.3,1077,23.9
KNM-LT-560,Kaiyumung,Kaiyumung,Artiodactyla,Suidae,Tetraconodontinae,NA,Nyanzachoerus,syrticus,1,0,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
KNM-LT-9277,Kaiyumung,Kaiyumung,Primates,Cercopithecidae,Colobinae,Colobini,Cercopithecoides,turkwelensis,1,0,3.45,3.6,W,Kaiyumung,1,2.04,1.04,891,24.3,1077,23.9
